3500,1,0.5,0
3500,1,0.5,1
3500,0,0.5,0
3500,0,0.5,0
3500,0,0.5,1
3500,0,0.5,1
3500,1,0.5,0
3300,1,0.5,1
3300,1,0.5,0
3300,0,0.5,0
3300,0,0.5,0
3300,1,0.5,0
3300,1,0.5,0
3300,1,0.5,1
3100,1,0.5,0
3100,0,0.5,0
3100,1,0.5,1
3100,0,0.5,0
3100,1,0.5,0
3100,1,0.5,1
3100,1,0.5,0
2900,0,0.5,0
2900,0,0.5,0
2900,0,0.5,0
2900,0,0.5,0
2900,0,0.5,0
2900,0,0.5,0
2900,1,0.5,0
2700,0,0.5,1
2700,0,0.5,0
2700,0,0.5,0
2700,1,0.5,0
2700,0,0.5,0
2700,1,0.5,0
2700,0,0.5,1
2500,0,0,1
2500,0,0,1
2500,0,0,0
2500,0,0,1
2500,0,0,0
2500,0,0,1
2500,0,0,1
2400,0,0.043478260869565216,1
2400,0,0.043478260869565216,1
2400,1,0.043478260869565216,1
2400,0,0.043478260869565216,1
2400,0,0.043478260869565216,1
2400,0,0.043478260869565216,1
2400,0,0.043478260869565216,1
2300,0,0.08695652173913043,1
2300,0,0.08695652173913043,1
2300,0,0.08695652173913043,1
2300,0,0.08695652173913043,1
2300,0,0.08695652173913043,0
2300,0,0.08695652173913043,1
2300,0,0.08695652173913043,1
2200,0,0.13043478260869565,1
2200,0,0.13043478260869565,1
2200,0,0.13043478260869565,1
2200,0,0.13043478260869565,1
2200,0,0.13043478260869565,1
2200,0,0.13043478260869565,1
2200,0,0.13043478260869565,1
2100,0,0.17391304347826086,1
2100,0,0.17391304347826086,1
2100,1,0.17391304347826086,1
2100,0,0.17391304347826086,1
2100,0,0.17391304347826086,1
2100,0,0.17391304347826086,1
2100,0,0.17391304347826086,1
2000,0,0.21739130434782608,1
2000,0,0.21739130434782608,1
2000,0,0.21739130434782608,1
2000,0,0.21739130434782608,1
2000,0,0.21739130434782608,1
2000,0,0.21739130434782608,1
2000,0,0.21739130434782608,1
1900,0,0.2608695652173913,1
1900,0,0.2608695652173913,1
1900,0,0.2608695652173913,1
1900,0,0.2608695652173913,1
1900,0,0.2608695652173913,1
1900,1,0.2608695652173913,1
1900,0,0.2608695652173913,1
1800,1,0.30434782608695654,1
1800,1,0.30434782608695654,1
1800,0,0.30434782608695654,1
1800,0,0.30434782608695654,0
1800,0,0.30434782608695654,0
1800,0,0.30434782608695654,0
1800,0,0.30434782608695654,1
1700,1,0.34782608695652173,1
1700,1,0.34782608695652173,1
1700,1,0.34782608695652173,1
1700,0,0.34782608695652173,1
1700,0,0.34782608695652173,1
1700,0,0.34782608695652173,1
1700,1,0.34782608695652173,1
1600,1,0.3913043478260869,0
1600,0,0.3913043478260869,0
1600,1,0.3913043478260869,1
1600,0,0.3913043478260869,1
1600,1,0.3913043478260869,1
1600,0,0.3913043478260869,1
1600,0,0.3913043478260869,1
1500,1,0.4347826086956521,1
1500,0,0.4347826086956521,1
1500,0,0.4347826086956521,1
1500,0,0.4347826086956521,1
1500,1,0.4347826086956521,1
1500,1,0.4347826086956521,0
1500,0,0.4347826086956521,1
1400,0,0.4782608695652173,1
1400,0,0.4782608695652173,1
1400,1,0.4782608695652173,1
1400,0,0.4782608695652173,1
1400,0,0.4782608695652173,0
1400,1,0.4782608695652173,1
1400,0,0.4782608695652173,1
1300,1,0.5217391304347825,1
1300,0,0.5217391304347825,0
1300,1,0.5217391304347825,0
1300,0,0.5217391304347825,1
1300,1,0.5217391304347825,1
1300,0,0.5217391304347825,1
1300,0,0.5217391304347825,1
1200,0,0.5652173913043477,1
1200,0,0.5652173913043477,1
1200,1,0.5652173913043477,0
1200,1,0.5652173913043477,1
1200,1,0.5652173913043477,1
1200,1,0.5652173913043477,1
1200,1,0.5652173913043477,1
1100,0,0.6086956521739129,1
1100,0,0.6086956521739129,1
1100,1,0.6086956521739129,1
1100,0,0.6086956521739129,1
1100,1,0.6086956521739129,1
1100,1,0.6086956521739129,1
1100,1,0.6086956521739129,0
1000,0,0.652173913043478,1
1000,1,0.652173913043478,1
1000,1,0.652173913043478,1
1000,0,0.652173913043478,1
1000,1,0.652173913043478,1
1000,0,0.652173913043478,0
1000,1,0.652173913043478,1
900,0,0.6956521739130432,0
900,1,0.6956521739130432,0
900,1,0.6956521739130432,0
900,1,0.6956521739130432,1
900,1,0.6956521739130432,0
900,1,0.6956521739130432,0
900,0,0.6956521739130432,0
800,1,0.7391304347826084,1
800,1,0.7391304347826084,1
800,1,0.7391304347826084,1
800,1,0.7391304347826084,0
800,0,0.7391304347826084,1
800,1,0.7391304347826084,1
800,1,0.7391304347826084,1
700,1,0.7826086956521736,1
700,0,0.7826086956521736,1
700,1,0.7826086956521736,1
700,1,0.7826086956521736,0
700,1,0.7826086956521736,1
700,1,0.7826086956521736,1
700,1,0.7826086956521736,1
600,1,0.8260869565217388,0
600,1,0.8260869565217388,1
600,1,0.8260869565217388,0
600,1,0.8260869565217388,0
600,1,0.8260869565217388,1
600,1,0.8260869565217388,0
600,0,0.8260869565217388,0
500,0,0.869565217391304,1
500,1,0.869565217391304,0
500,1,0.869565217391304,0
500,1,0.869565217391304,0
500,1,0.869565217391304,0
500,1,0.869565217391304,0
500,1,0.869565217391304,1
400,1,0.9130434782608692,0
400,1,0.9130434782608692,0
400,1,0.9130434782608692,0
400,1,0.9130434782608692,1
400,1,0.9130434782608692,0
400,1,0.9130434782608692,0
400,1,0.9130434782608692,0
300,1,0.9565217391304344,0
300,1,0.9565217391304344,0
300,1,0.9565217391304344,0
300,1,0.9565217391304344,0
300,1,0.9565217391304344,0
300,0,0.9565217391304344,0
300,0,0.9565217391304344,0
200,1,0.9999999999999996,0
200,1,0.9999999999999996,0
200,1,0.9999999999999996,1
200,1,0.9999999999999996,0
200,1,0.9999999999999996,0
200,1,0.9999999999999996,0
200,1,0.9999999999999996,0
